Animal Id,Animal Type,Source Id,Council District,Intake Type,Intake Total,Staff Id,Intake Date,Intake Condition,Outcome Type,Outcome Date,Outcome Condition,Chip Status,Animal Origin,Month,Year
A1100023,DOG,P0925145,8,STRAY,1,JCC8449,04/17/2020,APP WNL,TRANSFER,04/18/2020,UNDERAGE,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1099451,DOG,P0924083,7,OWNER SURRENDER,1,AOB1781,04/02/2020,APP WNL,TRANSFER,04/18/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1103796,DOG,P0931370,8,OWNER SURRENDER,1,RVB1213,07/01/2020,APP WNL,TRANSFER,07/02/2020,UNDERAGE,SCAN NO CHIP,FIELD,JUL.2020,FY2020
A1100060,WILDLIFE,P9991723,5,WILDLIFE,1,MAD1723,04/18/2020,UNDERAGE,WILDLIFE,04/18/2020,UNDERAGE,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1099850,CAT,P9991579,7,STRAY,1,ASB1579,04/13/2020,APP WNL,FOSTER,04/14/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1099993,DOG,P9991772,8,KEEPSAFE,1,ROB1772,04/16/2020,APP WNL,RETURNED TO OWNER,04/18/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1099886,DOG,P0784932,4,STRAY,1,SRM1774,04/14/2020,APP WNL,ADOPTION,04/18/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A0574485,DOG,P0925012,13,OWNER SURRENDER,1,YLB1695,04/15/2020,APP SICK,EUTHANIZED,04/18/2020,CRITICAL,SCAN CHIP,FIELD,APR.2020,FY2020
A1105930,CAT,P0899731,6,STRAY,1,JKT,08/14/2020,UNDERAGE,TRANSFER,08/15/2020,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,AUG.2020,FY2020
A1100494,LIVESTOCK,P0926052,,STRAY,1,WEB,04/28/2020,NORMAL,LOST EXP,05/29/2020,,,,APR.2020,FY2020
A1102980,CAT,P0929996,11,STRAY,1,SPB1782,06/16/2020,APP INJ,TRANSFER,07/02/2020,APP INJ,SCAN NO CHIP,FIELD,JUN.2020,FY2020
A1105825,DOG,P9991770,6,STRAY,1,VJD1770,08/12/2020,APP WNL,ADOPTION,08/15/2020,APP WNL,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1102217,CAT,P0928840,,STRAY,1,WEB,05/01/2020,NORMAL,LOST EXP,07/02/2020,,,,MAY.2020,FY2020
A1102170,DOG,P0928767,,STRAY,1,WEB,05/24/2020,NORMAL,LOST EXP,07/02/2020,,,,MAY.2020,FY2020
A1102218,DOG,P0928842,,STRAY,1,WEB,05/29/2020,NORMAL,LOST EXP,07/02/2020,,,,MAY.2020,FY2020
A1103240,DOG,P0904938,6,TREATMENT,1,NGD,08/15/2020,APP WNL,TREATMENT,08/15/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,AUG.2020,FY2020
A1102072,DOG,P0928572,3,OWNER SURRENDER,1,SDW,05/29/2020,CRITICAL,EUTHANIZED,05/29/2020,CRITICAL,SCAN NO CHIP,OVER THE COUNTER,MAY.2020,FY2020
A1102312,DOG,P0930194,,FOSTER,1,CDM,07/02/2020,APP WNL,ADOPTION,07/02/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JUL.2020,FY2020
A1098955,DOG,P0895227,1,STRAY,1,CDM,03/21/2020,APP WNL,FOSTER,03/21/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,MAR.2020,FY2020
A1103753,WILDLIFE,P9998450,1,WILDLIFE,1,AMS8450,07/01/2020,DECEASED,DIED,07/01/2020,DECEASED,WILDLIFE - UNABLE TO SCAN,FIELD,JUL.2020,FY2020
A1100056,WILDLIFE,P9991723,5,WILDLIFE,1,MAD1723,04/18/2020,UNDERAGE,WILDLIFE,04/19/2020,UNDERAGE,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1105703,DOG,P9998450,1,STRAY,1,AMS8450,08/10/2020,APP WNL,FOSTER,08/15/2020,APP WNL,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1100081,DOG,P9998455,3,STRAY,1,DOI8455,04/19/2020,APP WNL,RETURNED TO OWNER,04/19/2020,APP WNL,UNABLE TO SCAN,FIELD,APR.2020,FY2020
A1100084,WILDLIFE,P0925304,10,WILDLIFE,1,MLM1701,04/19/2020,APP WNL,WILDLIFE,04/19/2020,APP WNL,WILDLIFE - UNABLE TO SCAN,FIELD,APR.2020,FY2020
A1100099,WILDLIFE,P9991701,10,WILDLIFE,1,MLM1701,04/19/2020,APP SICK,EUTHANIZED,04/19/2020,APP SICK,WILDLIFE - UNABLE TO SCAN,FIELD,APR.2020,FY2020
A1102177,DOG,P0928780,,STRAY,1,WEB,05/31/2020,NORMAL,FOUND EXP,07/02/2020,,,,MAY.2020,FY2020
A1105788,DOG,P0934720,7,STRAY,1,VJD1770,08/11/2020,APP WNL,ADOPTION,08/15/2020,APP WNL,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1098883,DOG,P0922736,,STRAY,1,WEB,03/19/2020,NORMAL,LOST EXP,04/19/2020,,,,MAR.2020,FY2020
A1105853,DOG,P0926222,1,STRAY,1,MAW1723,08/13/2020,APP WNL,RETURNED TO OWNER,08/15/2020,APP WNL,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1105888,CAT,P0934890,7,STRAY,1,SDW,08/13/2020,UNDERAGE,DIED,08/15/2020,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,AUG.2020,FY2020
A1100085,WILDLIFE,P0925304,10,WILDLIFE,1,MLM1701,04/19/2020,APP WNL,WILDLIFE,04/19/2020,APP WNL,WILDLIFE - UNABLE TO SCAN,FIELD,APR.2020,FY2020
A1100496,LIVESTOCK,P0926054,,STRAY,1,WEB,04/28/2020,NORMAL,LOST EXP,05/29/2020,,,,APR.2020,FY2020
A1100102,DOG,P9991754,5,STRAY,1,ATB1754,04/19/2020,APP WNL,RETURNED TO OWNER,04/19/2020,APP WNL,SCAN CHIP,FIELD,APR.2020,FY2020
A1098866,CAT,P0922682,,STRAY,1,WEB,03/16/2020,NORMAL,LOST EXP,04/19/2020,,,,MAR.2020,FY2020
A1100066,BIRD,P9991749,2,WILDLIFE,1,MCB1749,04/18/2020,APP INJ,WILDLIFE,04/18/2020,APP INJ,WILDLIFE - UNABLE TO SCAN,FIELD,APR.2020,FY2020
A1102038,WILDLIFE,P9991710,9,WILDLIFE,1,CVB1710,05/29/2020,APP INJ,EUTHANIZED,05/29/2020,UNDERAGE,WILDLIFE - UNABLE TO SCAN,FIELD,MAY.2020,FY2020
A1105721,CAT,P0934629,6,STRAY,1,MRY1776,08/10/2020,CRITICAL,TRANSFER,08/15/2020,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1082282,DOG,P0927951,5,STRAY,1,ERB1768,05/23/2020,APP WNL,ADOPTION,05/29/2020,APP WNL,SCAN CHIP,FIELD,MAY.2020,FY2020
A0713865,DOG,P9991774,6,STRAY,1,SRM1774,04/19/2020,APP WNL,RETURNED TO OWNER,04/19/2020,APP WNL,SCAN CHIP,FIELD,APR.2020,FY2020
A1099560,DOG,P9991778,8,STRAY,1,BTB1210,04/06/2020,APP WNL,FOSTER,04/19/2020,APP WNL,SCAN CHIP,FIELD,APR.2020,FY2020
A1098860,DOG,P0922659,,STRAY,1,WEB,03/17/2020,NORMAL,LOST EXP,04/19/2020,,,,MAR.2020,FY2020
A1103860,DOG,P0932410,6,TREATMENT,1,NGD,08/15/2020,APP WNL,TREATMENT,08/15/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,AUG.2020,FY2020
A1098851,DOG,P0922643,,STRAY,1,WEB,03/18/2020,NORMAL,FOUND EXP,04/19/2020,,,,MAR.2020,FY2020
A1105767,DOG,P0934706,6,STRAY,1,JLC,08/11/2020,APP WNL,ADOPTION,08/15/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2020,FY2020
A1099305,DOG,P0923680,3,STRAY,1,OJC,03/29/2020,APP INJ,TRANSFER,04/19/2020,APP SICK,SCAN NO CHIP,OVER THE COUNTER,MAR.2020,FY2020
A1101747,CAT,P9991778,1,STRAY,1,LSU1778,05/24/2020,UNKNOWN,FOSTER,05/24/2020,UNDERAGE,SCAN NO CHIP,FIELD,MAY.2020,FY2020
A1100086,WILDLIFE,P0925304,10,WILDLIFE,1,MLM1701,04/19/2020,APP WNL,WILDLIFE,04/19/2020,APP WNL,WILDLIFE - UNABLE TO SCAN,FIELD,APR.2020,FY2020
A0757400,DOG,P0009919,,OWNER SURRENDER,1,DAL,04/16/2020,APP WNL,EUTHANIZED,04/19/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,APR.2020,FY2020
A1099064,DOG,P0923737,10,OWNER SURRENDER,1,MAW1723,04/16/2020,APP WNL,FOSTER,04/19/2020,APP WNL,SCAN CHIP,FIELD,APR.2020,FY2020
A1100082,DOG,P9998455,3,STRAY,1,DOI8455,04/19/2020,APP WNL,RETURNED TO OWNER,04/19/2020,APP WNL,UNABLE TO SCAN,FIELD,APR.2020,FY2020
A1100101,WILDLIFE,P9991778,1,STRAY,1,LSU1778,04/19/2020,UNKNOWN,EUTHANIZED,04/19/2020,APP INJ,UNABLE TO SCAN,FIELD,APR.2020,FY2020
A1101829,DOG,P0928112,3,STRAY,1,DBB1715,05/25/2020,APP WNL,ADOPTION,05/29/2020,APP WNL,SCAN NO CHIP,FIELD,MAY.2020,FY2020
A1098891,DOG,P0922757,,STRAY,1,WEB,03/19/2020,NORMAL,FOUND EXP,04/19/2020,,,,MAR.2020,FY2020
A1098859,DOG,P0922658,,STRAY,1,WEB,03/15/2020,NORMAL,LOST EXP,04/19/2020,,,,MAR.2020,FY2020
A1105948,CAT,P0934719,1,STRAY,1,ROB1772,08/14/2020,APP WNL,TRANSFER,08/15/2020,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1100303,CAT,P0930066,,OWNER SURRENDER,1,SDW,08/13/2020,APP WNL,ADOPTION,08/15/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,AUG.2020,FY2020
A1100006,DOG,P9991765,7,CONFISCATED,1,RKB1765,04/16/2020,DECEASED,DISPOSAL,04/19/2020,DECEASED,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1103640,DOG,P0931105,1,STRAY,1,CBU8453,06/28/2020,APP WNL,TRANSFER,07/02/2020,APP WNL,SCAN NO CHIP,FIELD,JUN.2020,FY2020
A1104530,DOG,P0932623,,STRAY,1,WEB,07/14/2020,NORMAL,FOUND EXP,08/15/2020,,,,JUL.2020,FY2020
A1100005,BIRD,P9998451,5,STRAY,1,AMB8451,04/16/2020,DECEASED,DISPOSAL,04/19/2020,DECEASED,WILDLIFE - UNABLE TO SCAN,FIELD,APR.2020,FY2020
A1098881,DOG,P0922724,,STRAY,1,WEB,03/19/2020,NORMAL,LOST EXP,04/19/2020,,,,MAR.2020,FY2020
A1088959,DOG,P0908580,7,OWNER SURRENDER,1,DL,11/20/2019,APP WNL,ADOPTION,11/21/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,NOV.2019,FY2020
A1098886,DOG,P0922749,,STRAY,1,WEB,03/19/2020,NORMAL,FOUND EXP,04/19/2020,,,,MAR.2020,FY2020
A1099972,DOG,P9991764,3,STRAY,1,BMO1764,04/16/2020,APP WNL,FOSTER,04/19/2020,APP WNL,SCAN CHIP,FIELD,APR.2020,FY2020
A1100158,CAT,P0883683,,TREATMENT,1,CDM,05/29/2020,APP WNL,TREATMENT,05/29/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,MAY.2020,FY2020
A1102040,WILDLIFE,P9991710,9,WILDLIFE,1,CVB1710,05/29/2020,APP INJ,EUTHANIZED,05/29/2020,UNDERAGE,WILDLIFE - UNABLE TO SCAN,FIELD,MAY.2020,FY2020
A1102016,WILDLIFE,P0928483,5,STRAY,1,AVB1171,05/28/2020,UNDERAGE,EUTHANIZED,05/28/2020,APP SICK,WILDLIFE - UNABLE TO SCAN,FIELD,MAY.2020,FY2020
A1104287,DOG,P0932341,6,TREATMENT,1,NGD,08/15/2020,APP WNL,TREATMENT,08/15/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,AUG.2020,FY2020
A1099930,CAT,P9991695,8,STRAY,1,YLB1695,04/15/2020,UNDERAGE,FOSTER,04/15/2020,UNDERAGE,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1099876,DOG,P0903359,8,STRAY,1,SRM1774,04/14/2020,APP WNL,EUTHANIZED,04/19/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1100488,DOG,P0926044,,STRAY,1,WEB,04/27/2020,NORMAL,LOST EXP,05/29/2020,,,,APR.2020,FY2020
A1099878,WILDLIFE,P0924911,10,WILDLIFE,1,EJD1717,04/14/2020,APP SICK,EUTHANIZED,04/14/2020,APP SICK,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1103622,DOG,P9991736,10,STRAY,1,TMB1736,06/28/2020,APP WNL,ADOPTION,07/02/2020,APP WNL,SCAN NO CHIP,FIELD,JUN.2020,FY2020
A1100000,DOG,P0925129,2,OWNER SURRENDER,1,MWG1718,04/16/2020,APP WNL,FOSTER,04/19/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1105619,DOG,P0934426,,OWNER SURRENDER,1,SDW,08/07/2020,APP WNL,RETURNED TO OWNER,08/15/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,AUG.2020,FY2020
A1105938,CAT,P0934965,6,STRAY,1,JCC8449,08/14/2020,APP WNL,TRANSFER,08/15/2020,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1098890,DOG,P0922756,,STRAY,1,WEB,03/18/2020,NORMAL,LOST EXP,04/19/2020,,,,MAR.2020,FY2020
A1098867,CAT,P0922683,,STRAY,1,WEB,03/16/2020,NORMAL,LOST EXP,04/19/2020,,,,MAR.2020,FY2020
A1105779,DOG,P9991213,1,STRAY,1,RVB1213,08/11/2020,APP WNL,ADOPTION,08/15/2020,APP WNL,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1104068,CAT,P0931797,9,STRAY,1,DSM1774,07/06/2020,APP SICK,FOSTER,07/08/2020,UNDERAGE,SCAN NO CHIP,FIELD,JUL.2020,FY2020
A1100489,CAT,P0926045,,STRAY,1,WEB,04/26/2020,NORMAL,LOST EXP,05/29/2020,,,,APR.2020,FY2020
A1081863,DOG,P9991704,6,STRAY,1,SEC1704,02/03/2020,APP WNL,RETURNED TO OWNER,02/03/2020,APP WNL,SCAN NO CHIP,SWEEP,FEB.2020,FY2020
A1105756,DOG,P9991701,2,STRAY,1,MLM1701,08/11/2020,APP WNL,RETURNED TO OWNER,08/11/2020,UNKNOWN,SCAN CHIP,FIELD,AUG.2020,FY2020
A1100461,CAT,P0926004,,STRAY,1,WEB,04/26/2020,NORMAL,LOST EXP,05/29/2020,,,,APR.2020,FY2020
A1104529,DOG,P0932622,,STRAY,1,WEB,07/14/2020,NORMAL,FOUND EXP,08/15/2020,,,,JUL.2020,FY2020
A1101403,DOG,P0927496,10,CONFISCATED,1,EJD1717,05/18/2020,APP WNL,ADOPTION,05/29/2020,APP WNL,SCAN CHIP,FIELD,MAY.2020,FY2020
A1105953,WILDLIFE,P9991710,10,WILDLIFE,1,CVB1710,08/15/2020,APP SICK,EUTHANIZED,08/15/2020,APP SICK,WILDLIFE - UNABLE TO SCAN,FIELD,AUG.2020,FY2020
A1099931,CAT,P9991695,8,STRAY,1,YLB1695,04/15/2020,UNDERAGE,FOSTER,04/15/2020,UNDERAGE,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1101950,DOG,P9991778,9,STRAY,1,LSU1778,05/27/2020,UNKNOWN,TRANSFER,05/29/2020,APP SICK,SCAN NO CHIP,FIELD,MAY.2020,FY2020
A1105120,DOG,P0621655,3,STRAY,1,IFM,07/28/2020,APP INJ,TRANSFER,08/03/2020,APP INJ,SCAN CHIP,OVER THE COUNTER,JUL.2020,FY2020
A1103150,DOG,P0930246,8,STRAY,1,SME8452,06/19/2020,APP INJ,ADOPTION,07/02/2020,APP WNL,SCAN NO CHIP,FIELD,JUN.2020,FY2020
A1099898,CAT,P9991704,6,STRAY,1,SCB1704,04/14/2020,APP WNL,FOSTER,04/15/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1102042,WILDLIFE,P9991710,9,WILDLIFE,1,CVB1710,05/29/2020,APP INJ,EUTHANIZED,05/29/2020,UNDERAGE,WILDLIFE - UNABLE TO SCAN,FIELD,MAY.2020,FY2020
A1102041,WILDLIFE,P9991710,9,WILDLIFE,1,CVB1710,05/29/2020,APP INJ,EUTHANIZED,05/29/2020,UNDERAGE,WILDLIFE - UNABLE TO SCAN,FIELD,MAY.2020,FY2020
A1101835,DOG,P9991770,3,STRAY,1,VJD1770,05/25/2020,APP WNL,ADOPTION,05/29/2020,APP WNL,SCAN NO CHIP,FIELD,MAY.2020,FY2020
A1099951,DOG,P0925034,6,STRAY,1,YLB1695,04/15/2020,APP WNL,ADOPTION,04/20/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1099739,CAT,P0094143,14,CONFISCATED,1,MAC8447,04/13/2020,APP INJ,RETURNED TO OWNER,04/20/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1100112,CAT,P9991579,10,STRAY,1,ASB1579,04/20/2020,APP INJ,EUTHANIZED,04/20/2020,UNKNOWN,UNABLE TO SCAN,FIELD,APR.2020,FY2020
A1099929,DOG,P9991782,9,STRAY,1,SPB1782,04/15/2020,APP WNL,ADOPTION,04/20/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1101964,DOG,P9991709,8,STRAY,1,BMH1709,05/27/2020,APP WNL,TRANSFER,05/29/2020,APP WNL,SCAN NO CHIP,FIELD,MAY.2020,FY2020
A1099996,DOG,P0925133,7,STRAY,1,AMB8451,04/16/2020,APP WNL,ADOPTION,04/20/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1105936,CAT,P0934965,6,STRAY,1,JCC8449,08/14/2020,APP WNL,TRANSFER,08/15/2020,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1102181,CAT,P0928783,,STRAY,1,WEB,06/01/2020,NORMAL,LOST EXP,07/02/2020,,,,JUN.2020,FY2020
A1105753,DOG,P9991701,2,STRAY,1,MLM1701,08/11/2020,APP WNL,RETURNED TO OWNER,08/11/2020,UNKNOWN,SCAN CHIP,FIELD,AUG.2020,FY2020
A1101839,DOG,P9991780,6,STRAY,1,AKB1780,05/25/2020,APP WNL,ADOPTION,05/29/2020,APP WNL,SCAN NO CHIP,FIELD,MAY.2020,FY2020
A1101816,DOG,P9991780,1,STRAY,1,AKB1780,05/25/2020,APP INJ,RETURNED TO OWNER,05/29/2020,APP WNL,SCAN NO CHIP,FIELD,MAY.2020,FY2020
A1098927,DOG,P0922857,,STRAY,1,WEB,03/20/2020,NORMAL,FOUND EXP,04/20/2020,,,,MAR.2020,FY2020
A1105934,CAT,P0934965,6,STRAY,1,JCC8449,08/14/2020,APP WNL,TRANSFER,08/15/2020,UNDERAGE,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1099716,CAT,P0919064,,TREATMENT,1,VMJ,04/26/2020,APP WNL,TREATMENT,04/26/2020,,SCAN NO CHIP,OVER THE COUNTER,APR.2020,FY2020
A1100031,DOG,P0925181,4,STRAY,1,CVB1710,04/17/2020,APP WNL,ADOPTION,04/20/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1104840,DOG,P0695969,14,FOSTER,1,ASB1579,08/15/2020,APP WNL,FOSTER,08/15/2020,APP WNL,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1099981,DOG,P0925110,5,OWNER SURRENDER,1,ODB1712,04/16/2020,UNKNOWN,EUTHANIZED,04/20/2020,APP WNL,SCAN CHIP,FIELD,APR.2020,FY2020
A1103738,DOG,P0931282,8,STRAY,1,DBB1715,06/30/2020,APP WNL,ADOPTION,07/03/2020,APP WNL,SCAN NO CHIP,FIELD,JUN.2020,FY2020
A1100070,DOG,P9991695,8,STRAY,1,YLB1695,04/18/2020,APP WNL,TRANSFER,04/20/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1102219,DOG,P0928845,,STRAY,1,WEB,05/31/2020,NORMAL,LOST EXP,07/03/2020,,,,MAY.2020,FY2020
A1105887,CAT,P0934890,7,STRAY,1,SDW,08/13/2020,UNDERAGE,TRANSFER,08/15/2020,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,AUG.2020,FY2020
A1098898,DOG,P0922763,,STRAY,1,WEB,03/18/2020,NORMAL,LOST EXP,04/20/2020,,,,MAR.2020,FY2020
A1099967,DOG,P0925068,14,OWNER SURRENDER,1,VJD1770,04/15/2020,APP WNL,EUTHANIZED,04/20/2020,APP WNL,SCAN CHIP,FIELD,APR.2020,FY2020
A1100077,CAT,P0859296,8,STRAY,1,MCB1749,04/18/2020,APP INJ,TRANSFER,04/20/2020,APP WNL,SCAN CHIP,FIELD,APR.2020,FY2020
A1077247,DOG,P0925028,13,OWNER SURRENDER,1,SCB1704,04/15/2020,APP WNL,EUTHANIZED,04/20/2020,APP WNL,SCAN CHIP,FIELD,APR.2020,FY2020
A1100033,DOG,P0925193,6,STRAY,1,KCB8445,04/17/2020,APP INJ,EUTHANIZED,04/20/2020,APP INJ,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1099986,DOG,P0925101,14,STRAY,1,RAB1549,04/16/2020,UNKNOWN,ADOPTION,04/20/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A0960233,DOG,P0909917,12,OWNER SURRENDER,1,MAW1723,04/17/2020,UNKNOWN,EUTHANIZED,04/20/2020,APP WNL,SCAN CHIP,FIELD,APR.2020,FY2020
A1100503,DOG,P0926058,,STRAY,1,WEB,04/28/2020,NORMAL,LOST EXP,05/29/2020,,,,APR.2020,FY2020
A1100126,CAT,P9991770,6,STRAY,1,VDB1770,04/20/2020,DECEASED,DISPOSAL,04/20/2020,DECEASED,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1070554,DOG,P9991710,2,STRAY,1,CVB1710,05/29/2020,APP WNL,RETURNED TO OWNER,05/29/2020,APP WNL,UNABLE TO SCAN,FIELD,MAY.2020,FY2020
A1098928,CAT,P0922859,,STRAY,1,WEB,03/20/2020,NORMAL,LOST EXP,04/20/2020,,,,MAR.2020,FY2020
A1100098,CAT,P0925331,1,STRAY,1,OJC,04/19/2020,APP WNL,TRANSFER,04/20/2020,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,APR.2020,FY2020
A1099918,DOG,P0924983,8,STRAY,1,AMS8450,04/15/2020,APP WNL,TRANSFER,04/20/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1100110,DOG,P0925356,7,OWNER SURRENDER,1,RVB1213,04/20/2020,APP SICK,EUTHANIZED,04/20/2020,CRITICAL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1098029,CAT,P0866763,6,STRAY,1,OJC,03/09/2020,APP WNL,RETURNED TO OWNER,03/14/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,MAR.2020,FY2020
A1099992,DOG,P9991710,3,STRAY,1,CVB1710,04/16/2020,APP WNL,TRANSFER,04/20/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1076951,DOG,P0699631,6,STRAY,1,SRM1774,04/14/2020,APP WNL,ADOPTION,04/20/2020,APP WNL,SCAN CHIP,FIELD,APR.2020,FY2020
A1103930,BIRD,P9991768,12,WILDLIFE,1,ERB1768,07/03/2020,APP INJ,WILDLIFE,07/03/2020,APP INJ,WILDLIFE - UNABLE TO SCAN,FIELD,JUL.2020,FY2020
A1102306,CAT,P0922367,,TREATMENT,1,CDM,07/03/2020,APP WNL,TREATMENT,07/03/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JUL.2020,FY2020
A1104861,DOG,P0025512,8,FOSTER,1,MBB1548,08/15/2020,APP WNL,TRANSFER,08/15/2020,APP WNL,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1103612,DOG,P0931028,6,STRAY,1,JDB1717,06/28/2020,APP WNL,ADOPTION,07/03/2020,APP WNL,SCAN NO CHIP,FIELD,JUN.2020,FY2020
A1100125,WILDLIFE,P0925379,5,WILDLIFE,1,DBB1715,04/20/2020,CRITICAL,EUTHANIZED,04/20/2020,APP INJ,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1099955,DOG,P9991721,6,STRAY,1,JMK1721,04/15/2020,APP WNL,FOSTER,04/20/2020,APP WNL,SCAN NO CHIP,FIELD,APR.2020,FY2020
A1102043,WILDLIFE,P9991710,9,WILDLIFE,1,CVB1710,05/29/2020,APP INJ,EUTHANIZED,05/29/2020,UNDERAGE,WILDLIFE - UNABLE TO SCAN,FIELD,MAY.2020,FY2020
A1100495,LIVESTOCK,P0926053,,STRAY,1,WEB,04/28/2020,NORMAL,LOST EXP,05/29/2020,,,,APR.2020,FY2020
A1103947,CAT,P0917471,3,STRAY,1,MCB1749,07/03/2020,APP SICK,EUTHANIZED,07/03/2020,APP SICK,SCAN NO CHIP,FIELD,JUL.2020,FY2020
A1102267,DOG,P0928930,,STRAY,1,WEB,06/02/2020,NORMAL,FOUND EXP,07/03/2020,,,,JUN.2020,FY2020
A1102032,WILDLIFE,P9991710,9,WILDLIFE,1,CVB1710,05/29/2020,APP INJ,EUTHANIZED,05/29/2020,APP INJ,WILDLIFE - UNABLE TO SCAN,FIELD,MAY.2020,FY2020
A1099915,DOG,P0924925,3,OWNER SURRENDER,1,DBB1715,04/14/2020,APP WNL,ADOPTION,04/20/2020,APP WNL,SCAN CHIP,FIELD,APR.2020,FY2020
A1101794,DOG,P0928109,4,STRAY,1,SPB1782,05/25/2020,APP INJ,ADOPTION,05/29/2020,APP WNL,SCAN NO CHIP,FIELD,MAY.2020,FY2020
A1103946,DOG,P0901782,13,STRAY,1,ERB1768,07/03/2020,APP WNL,RETURNED TO OWNER,07/03/2020,APP WNL,SCAN CHIP,FIELD,JUL.2020,FY2020
A1105857,DOG,P9998452,5,STRAY,1,SME8452,08/13/2020,APP WNL,RETURNED TO OWNER,08/15/2020,APP WNL,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1048218,DOG,P0901782,13,STRAY,1,ERB1768,07/03/2020,APP WNL,RETURNED TO OWNER,07/03/2020,APP WNL,SCAN CHIP,FIELD,JUL.2020,FY2020
A1103834,DOG,P0931452,8,STRAY,1,JKT,07/02/2020,APP INJ,RETURNED TO OWNER,07/03/2020,APP INJ,SCAN CHIP,OVER THE COUNTER,JUL.2020,FY2020
A1102086,CAT,P9998447,5,STRAY,1,MAC8447,05/30/2020,APP INJ,EUTHANIZED,05/30/2020,APP INJ,SCAN NO CHIP,FIELD,MAY.2020,FY2020
A1103898,BIRD,P0931516,14,WILDLIFE,1,KCB8445,07/03/2020,APP SICK,WILDLIFE,07/03/2020,APP SICK,WILDLIFE - UNABLE TO SCAN,FIELD,JUL.2020,FY2020
A1102037,WILDLIFE,P9991710,9,WILDLIFE,1,CVB1710,05/29/2020,APP INJ,EUTHANIZED,05/29/2020,UNDERAGE,WILDLIFE - UNABLE TO SCAN,FIELD,MAY.2020,FY2020
A1098921,DOG,P0922844,,STRAY,1,WEB,03/20/2020,NORMAL,LOST EXP,04/20/2020,,,,MAR.2020,FY2020
